MolecularWeight_Mean,ProteinGroups,Genes,ProteinDescriptions,ProteinNames,83-6,Control1,Control2,56-1,56-2,69-1,82-1,82-2,1-May,2-May,3-May,29-1,29-2,29-3,1-Nov,2-Nov,3-Nov,5-Nov,6-Nov,21-1,21-3,68-1,81-1,81-2,2-Mar,3-Mar,45-2,47-1,47-2,47-3,1-Dec,6-Dec,48-3,67-1,67-2
277843.71,A0A0G2JXT8,Flnb,Filamin B,A0A0G2JXT8_RAT,1.532318142,0.906202557,1.138713736,0.985632341,1.005495539,1.142969147,1.071294711,1.261130157,1.003969278,1.003163216,0.980902462,0.94003248,1.20083023,1.083083193,1.264949661,1.278842813,0.912932606,0.931381058,1.070466177,0.92633583,0.924013584,0.762636477,0.990010671,1.015002983,1.010582997,0.953850585,1.060847482,1.063616636,1.05855318,1.233970431,1.231211344,1.014418341,1.078423875,1.084717703,1.032296765
68542.47,A0A0G2JY02,Slc5a9,Solute carrier family 5 member 9,A0A0G2JY02_RAT,0.398312869,1.000015815,1.053870898,0.923664221,0.75747974,0.629813807,0.836795195,0.582726038,0.94407636,1.890897165,0.760064313,0.958505925,1.571380061,1.232458774,0.535819536,0.612644057,1.030979758,0.820022939,0.565038568,0.678049893,0.653534771,1.288109605,0.683373348,0.948311379,1.131873061,1.049306136,0.252396109,0.663964751,1.06066093,0.655132072,0.608000319,0.946362201,0.688343992,0.677325384,0.939924482
82467.75,A0A0G2JY07,Mcm5,DNA helicase,A0A0G2JY07_RAT,0,0,0.121550965,0,0,0.095831845,0,0,0,0,0,0,0,0,0,0.13122553,0,0,0,0,0,0,0.234636271,0,0,0,0,0,0,0,0,0,0,0,0
233381.36,A0A0G2JY08,Myo18a,Myosin XVIIIa,A0A0G2JY08_RAT,0.428032649,0.381282939,0.393256588,0.356117053,0.367710294,0.386996198,0.415641006,0.434953783,0.34895226,0.37127337,0.33035011,0.321777729,0.43796052,0.40397259,0.441063631,0.375107112,0.375322173,0.370835109,0.377195659,0.341972534,0.347816993,0.452576826,0.398332752,0.424960917,0.34349471,0.377263843,0.419822402,0.442681996,0.431724217,0.439921853,0.419341538,0.359763144,0.415193477,0.388252366,0.444217454
35565.665,A0A0G2JYA4;P63331,LOC100362453;Ppp2ca,Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,A0A0G2JYA4_RAT;PP2AA_RAT,4.057635027,4.8250195,5.754657138,5.046665964,5.249050749,4.976231483,4.916445863,5.481333796,4.946042152,4.512715956,4.571624687,4.89286675,4.973178606,4.938287688,6.056143629,5.049541646,4.676417227,4.093870708,5.535710996,3.755132228,4.073384053,4.405114193,4.470559433,4.662800483,4.344156687,4.360016954,4.833809315,5.081516081,4.66333228,5.184180517,5.521618529,4.697742015,4.961987437,4.814702499,5.141113165
309457.04,A0A0G2JYI0,Lrba,LPS-responsive beige-like anchor protein,A0A0G2JYI0_RAT,0.210399699,0.163779945,0.168596955,0.17355125,0.14647207,0.151202662,0.16841868,0.177054366,0.150715723,0.143797581,0.155763973,0.149072164,0.183094916,0.163610643,0.16918096,0.199392418,0.126246334,0.143912256,0.164223877,0.132685251,0.192207388,0.17091815,0.151806363,0.161453245,0.141968606,0.150119876,0.160244329,0.169511377,0.134197387,0.169774042,0.153253973,0.152579907,0.134645669,0.166923993,0.157010643
12406.51,A0A0G2JZC3,Mrps36,Mitochondrial ribosomal protein S36,A0A0G2JZC3_RAT,28.48281873,30.72163299,27.69078252,28.06443017,27.3301566,29.15729359,30.81469824,27.89556675,27.60263559,25.12879742,28.67988501,25.92209391,26.49469993,26.13380873,25.27967669,28.01017821,31.60355237,27.73308057,29.86820558,29.39375074,28.75854228,17.60590423,30.38545473,28.95900698,27.01610128,31.47834143,27.90255271,30.75134608,27.08287551,28.48510407,26.70083418,30.22403222,26.61996294,31.28206762,29.72847416
39872.98,A0A0G2JZH0,Cab39,Calcium-binding protein 39,A0A0G2JZH0_RAT,0.535759929,0.876432387,1.252193743,1.079470904,1.142518423,1.175036462,1.047603473,1.122696522,1.145371548,1.039784316,0.975362883,1.224625424,1.106670123,1.182448823,1.668648133,1.123571803,1.160566963,0.887436146,1.201917268,0.759846795,0.426231165,0.747605046,0.955140616,1.122686893,0.888142562,1.078020455,0.95907985,1.082328324,1.167251577,1.093705639,1.308274252,0.967108552,1.076127531,0.946656066,1.076725423
36441.05,A0A0G2JZH4,Slc35a1,Solute carrier family 35 member A1,A0A0G2JZH4_RAT,0.685392497,0.702873583,0.656250747,0.501269488,0.588205006,0.399578276,0.485364525,0.577110525,0.534788407,0.552137494,0.481464095,0.557794787,0.482495716,0.579210336,0.588473948,0.517611464,0.553855667,0.467676818,0.461874537,0.532672829,0.56224527,0.515176202,0.573009709,0.500924964,0.538374989,0.730585569,0.483641221,0.691274587,0.84110792,0.537646718,0.651532944,0.522880115,0.629228958,0.591651554,0.485387638
169860.87,A0A0G2JZI2,Eprs,Glutamyl-prolyl-tRNA synthetase,A0A0G2JZI2_RAT,0.858491941,0.973348977,0.970424568,1.013282622,0.772992471,1.010943362,1.158285241,1.020492214,0.885440044,0.867361591,0.772056948,0.918560403,0.929956663,0.961833296,1.044592878,1.007595633,1.087739816,0.859776923,0.97317264,1.13958536,0.992606698,1.179628023,1.03726378,0.935370085,0.827879012,0.869974473,1.084615846,0.978736748,1.164901337,0.939521743,0.88347226,1.009088434,1.058140818,1.139673073,0.983382246
55322.58,A0A0G2JZQ1,Ddx19b,DEAD-box helicase 19B,A0A0G2JZQ1_RAT,2.838486297,3.935750095,3.912486898,4.301793473,3.996189345,3.658149146,3.941625202,3.180195573,2.853164605,3.089160304,3.281299563,3.173315394,3.524428874,3.320267319,3.355911883,3.580019151,2.78194405,3.651114723,3.304347125,4.259772776,4.346049771,3.289646987,3.716508274,3.174414415,3.511780039,3.514522828,3.741986893,3.807121114,3.349638325,3.109538322,3.563598222,3.136550449,3.202260221,3.462646443,3.576981889
16209.79,A0A0G2JZZ4,Selenom,Selenoprotein M,A0A0G2JZZ4_RAT,3.034805444,1.276280327,1.790782588,1.373747792,1.078427722,1.529554362,2.104897942,2.157354297,1.254007588,1.53355747,1.319856773,1.204041077,1.647538775,1.468210802,1.274131186,1.83127807,1.416802822,1.290856909,1.635792998,1.209191111,0.82321395,1.317171148,2.838615941,1.559454347,1.278754721,1.446233384,1.448752192,1.418278646,1.11527062,1.874843782,1.493565412,1.465809383,1.415445327,1.243012062,1.273731084
71980.38,A0A0G2K014,Lcp1,Lymphocyte cytosolic protein 1,A0A0G2K014_RAT,1.962968093,1.470581895,2.132275531,1.894428409,1.721554179,1.479690355,1.683701155,1.672699054,1.286180822,1.516064501,1.537739536,1.450560761,1.640149571,1.556163577,1.816316477,1.610753742,1.310119582,1.178370087,1.556420309,1.560332028,1.395865628,1.300781701,1.438955837,1.373783464,1.649642032,1.573176067,1.438114827,1.409934399,1.502328632,1.558138602,1.729158426,1.546645629,1.656513629,1.700242237,1.924499289
74675.2,A0A0G2K047,Acss3,Acyl-CoA synthetase short-chain family member 3,A0A0G2K047_RAT,1.908395692,3.191833708,2.608844963,3.083725615,2.813983439,2.607571602,3.085493582,2.435939477,2.826985637,2.563079803,2.52075678,2.712388331,2.254286664,2.798145236,2.429597521,2.935910937,3.725502742,2.323525047,3.095651015,2.88471741,2.75775454,4.180986976,3.166255013,3.165763683,3.099218821,3.273511675,2.994143743,3.114187494,2.409265778,2.474838297,2.636485105,2.75493277,2.642575849,3.031372697,3.063629707
165407.79,A0A0G2K051,Eea1,Early endosome antigen 1,A0A0G2K051_RAT,0.254088238,0.385284344,0.396384038,0.41768418,0.369821668,0.351049414,0.387721626,0.385283967,0.428033328,0.342815693,0.355154908,0.398719862,0.426796519,0.420529217,0.370278033,0.370819493,4.914225539,0.347125464,0.394732439,0.315674291,0.318935611,0.441658662,0.379694874,0.377704466,0.40441034,0.410584938,0.333651791,0.34422442,0.318157511,0.342778953,0.331495804,0.336541334,0.375428014,0.396993732,0.394085567
62167.25,A0A0G2K0C1,Ces2c,Carboxylic ester hydrolase,A0A0G2K0C1_RAT,2.804357796,2.127481463,1.999069451,2.567329969,1.740435482,1.970109823,2.297279824,2.465714837,1.990998968,1.993342159,2.065234812,1.529832639,1.693647727,1.656435908,1.713775296,2.406006397,1.65045197,1.458545049,2.087173296,1.835626068,2.008277472,1.450583004,2.33460519,1.945860984,1.92712047,1.742582505,2.396283498,1.902065289,1.598535374,1.656556728,1.746240509,1.851688471,1.477229695,1.878480449,1.378805261
70562.81,A0A0G2K0L0,Papss1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,A0A0G2K0L0_RAT,0.726520723,0.655140752,0.622585058,0.582341093,0.612539445,0.618208422,0.588886924,0.682726752,0.472958623,0.578603975,0.502490017,0.530740418,0.723183947,0.595332142,0.592318038,0.667757665,0.464639283,0.46740876,0.537351574,0.501115169,0.620162378,0.464432024,0.487621511,0.563450684,0.524907648,0.378672326,0.653790029,0.55692217,0.56689426,0.649052864,0.508670391,0.584208715,0.393523405,0.647528605,0.659954255
90675.46,A0A0G2K0Q8,Susd2,Sushi domain-containing 2,A0A0G2K0Q8_RAT,1.751941651,2.901963256,2.262842849,2.423987649,2.027963986,1.903969861,2.11628637,1.760462365,1.952170987,1.617193901,1.952531551,2.313114127,1.690298359,2.036131249,1.655270465,1.920557881,2.468000166,2.143584176,1.892365555,2.192543289,1.833338328,2.160742228,2.05598364,2.322818801,2.437767974,2.726668663,2.486952123,2.294983494,1.865136525,1.714133775,1.672946159,2.068392997,1.978310157,2.514724479,1.983432083
96855.04,A0A0G2K161,Epb41,Erythrocyte membrane protein band 4.1,A0A0G2K161_RAT,0.42309789,0.532918245,0.605137311,0.624659984,0.552876586,0.562719581,0.631455617,0.589750453,0.671481246,0.496605091,0.629602249,0.951994919,0.554572764,0.610215193,0.633021601,0.575424292,0.763913405,0.770782098,0.65879492,0.629659646,0.575679151,0.655965239,0.607045924,0.60644947,0.572766365,0.645432569,0.604401431,0.654406514,0.579549653,0.707680219,0.547826355,0.637995626,0.70526951,0.709778743,0.659855222
47769.34,A0A0G2K189,Scrn3,Secernin 3,A0A0G2K189_RAT,0.584862088,0.857121287,0.642192895,0.647694801,0.621557616,0.605996787,0.7497315,0.62101452,0.762153349,0.644350614,0.74154173,0.827387218,0.681879007,0.815504394,0.840026005,0.819562144,0.607153804,0.741609467,0.867441511,0.660147939,0,0.556755281,1.170161645,0.585750177,0.614582674,0.682078501,0.695762621,0.771018974,0.633904564,0.713965204,0.662557167,0.724666864,0.601312386,0.619459433,0.608224577
57511.73,A0A0G2K1D2,Rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1 (Predicted), isoform CRA_a",A0A0G2K1D2_RAT,1.584781557,1.162905711,0.883179808,1.188016578,0.725482008,0.969809225,0.627980223,1.459472609,2.684251599,2.482601013,2.311834904,0.956778451,0.889546403,1.698029271,0.851745093,1.481317507,1.871585913,2.069862506,0.736036094,1.141824319,1.308529575,0.289181984,0.735659148,1.137285875,2.090497214,1.818935027,0.1191671,0.961256553,1.03808244,0.866427307,1.937675298,2.3519683,2.435422808,1.449079585,0.932119224
42909.21,A0A0G2K1E1,RT1-A1,"RT1 class Ia, locus A1",A0A0G2K1E1_RAT,1.193020337,0,1.235509897,1.215535929,1.335945034,0,1.292737877,0,1.313781861,0,0,0,0,1.338072389,0,1.678747662,0,0,0,1.272627645,0.927216734,0,1.460760837,1.085084662,0,0.996532517,0,0,0,0.615126765,1.020826643,1.540476296,0.850109515,0.560760688,0
221745.65,A0A0G2K1L0,Tnc,Tenascin C,A0A0G2K1L0_RAT,0.591456454,0.171196708,0.212477776,0.14806687,0.204939313,0.265261543,0.283168826,0.466557531,0.195773935,0.253741667,0.1781995,0.143998936,0.204464362,0.227376485,0.308622699,0.352651626,0.128047491,0.224319255,0.152859063,0.287656938,0.211241747,0.273573873,0.245482285,0.277706711,0.158551031,0.123684454,0.190117432,0.127030059,0.207954548,0.265244948,0.251508369,0.149640428,0.253702306,0.210511198,0.301320996
61932.22,A0A0G2K1L3,Ces2i,Carboxylic ester hydrolase,A0A0G2K1L3_RAT,3.321885722,2.583402321,5.00235507,5.845208999,2.756645616,4.196330413,4.866928401,5.276407099,4.573329864,3.033950642,5.078003599,2.788077289,2.418551312,2.791356628,2.91462419,4.092720326,3.992242369,2.585879455,4.630542533,4.28721682,4.784168044,0,2.85069475,4.180494186,3.384101843,2.058086952,5.966537184,2.273154736,3.532179643,2.875688988,2.856846936,3.237219958,3.02355565,2.193744905,2.273374283
34879.55,A0A0G2K1R4,Rdh5,Retinol dehydrogenase 5,A0A0G2K1R4_RAT,0,0,0,0,0,1.617906452,0,0,0.458450987,0,0,0,0,0,1.426603562,0,0.359123541,0,0,0.674900624,0,0,0.308834372,0,0,0.145346694,1.555551664,0,0,0,0,0,1.765828424,0,0
41775.65,A0A0G2K1Z9,Hm13,"Histocompatibility 13 (Predicted), isoform CRA_d",A0A0G2K1Z9_RAT,1.75316056,1.177596348,1.422306093,1.576931855,1.450818683,1.891158586,1.624133004,1.618756338,1.203736212,1.576502254,1.512663004,1.368018834,1.642500827,1.33312978,1.649692779,1.586666257,1.597086813,1.259205955,1.813358921,1.784185955,1.66060944,0.447489196,1.570370169,1.443820059,1.61127249,1.208327314,1.71699997,1.271166158,1.571426517,1.11522688,1.077958934,0.854788721,0.945932006,1.006742099,0.877001347
112677.09,A0A0G2K261,Iars2,"Isoleucyl-tRNA synthetase 2, mitochondrial",A0A0G2K261_RAT,1.892469081,1.816531372,1.688261889,1.914369369,1.717262601,1.713898719,1.611917897,1.848057016,1.666537851,1.754509724,1.681034199,1.443146352,1.655920982,1.653691857,1.645980045,1.869084549,1.683192666,1.426564001,1.571333027,1.738114485,1.622901318,1.672811161,1.806242937,1.785442484,1.807615421,1.627953875,1.557387073,1.586279189,1.643583773,1.555406291,1.592499618,1.472082528,1.690074705,1.682943883,1.63610435
52224.805,A0A0G2K273;Q641X8,LOC100909481;Eif3e,Eukaryotic translation initiation factor 3 subunit E,A0A0G2K273_RAT;EIF3E_RAT,1.081270725,0.969876292,1.08507342,1.117822584,0.930843542,1.077409932,1.055826931,1.146914032,0.819156264,0.959484995,0.841543918,0.87530863,0.953178394,1.040247885,1.028805496,1.047228077,0.875745525,0.817435627,1.072241134,1.045135231,1.077662934,2.289065361,1.048436876,1.078676208,0.842057822,0.890483555,1.005270037,1.010545613,0.953284926,0.9921936,0.997865898,0.953817652,0.980027815,0.946363935,0.957828241
38845.21,A0A0G2K2A5,Uchl5,Ubiquitin carboxyl-terminal hydrolase,A0A0G2K2A5_RAT,0,1.554173628,2.168653045,0,1.933154936,0,1.978997791,1.269254123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609426389,0,0,0,0,0,0,0,0,0,0,0
89525.33,A0A0G2K2B5,Asph,Aspartate-beta-hydroxylase,A0A0G2K2B5_RAT,0.213786817,0.14995631,0.186981025,0.090323924,0.1886454,0.197381388,0.212707755,0.162624241,0.096286665,0.161730392,0.106926472,0.128673841,0.190449516,0.140234194,0.157904864,0.176073291,0.117879053,0.12073683,0.18423031,0.242371087,0.195940861,0.178623061,0.10278254,0.175844081,0.178133748,0.107864694,0.167498821,0.168901974,0.146643869,0.117004707,0.165602324,0.051723262,0.136897042,0.152182908,0.100543566
290226.36,A0A0G2K2C7,Usp9x,"Ubiquitin-specific peptidase 9, X-linked",A0A0G2K2C7_RAT,0.110689787,0.106326479,0.11820564,0.115147419,0.093956137,0.110963174,0.121350829,0.122531693,0.108837717,0.10996077,0.101165086,0.108715847,0.117538111,0.107031558,0.120191667,0.10976598,0.092948656,0.098751888,0.098994432,0.102972629,0.103608227,0.085713657,0.109978037,0.101388917,0.101917581,0.092084546,0.113406158,0.098092168,0.100359111,0.108761588,0.101279802,0.096832597,0.099333467,0.103775899,0.106899024
23985.56,A0A0G2K2F4;Q4KM38,Srsf12;Srsf10,Serine and arginine-rich-splicing factor 12;FUS interacting protein (Serine-arginine rich) 1,A0A0G2K2F4_RAT;Q4KM38_RAT,0,1.645389375,1.821598724,0.436239283,2.924909672,0,0.493555941,2.640922768,0,0.539023386,1.473329124,0,1.659179888,1.245828109,1.633255915,0.362143793,0,0,1.797076366,0,2.404581136,0,1.353447844,2.674261843,0,0,0,2.423426958,1.554023898,0,1.929378636,2.451746606,0,0.396446889,2.739117702
22243.78,A0A0G2K2P3,Tnfaip8,TNF alpha-induced protein 8,A0A0G2K2P3_RAT,3.461464031,4.813450654,4.656100837,4.865199481,4.433797887,3.925968727,4.994919533,4.247102984,4.86318906,3.693743608,4.014495082,4.419503791,3.614031099,3.938922444,3.743423422,4.554693556,3.897017101,3.903735491,4.661234135,4.395216126,6.517580001,4.565074922,6.873454492,3.618988115,3.81714824,3.868644866,3.827142196,4.403164193,4.078194918,3.708498259,3.763385478,3.9304616,3.846710782,4.926196704,3.871337721
197148.14,A0A0G2K2P5,Tjp1,Tight junction protein ZO-1,ZO1_RAT,0.299342543,0.224525974,0.240086374,0.24307449,0.236834281,0.254159525,0.259666762,0.287075085,0.206533142,0.200478995,0.196617397,0.153665147,0.227932788,0.225806515,0.273603619,0.284823608,0.194244271,0.179108401,0.283563331,0.206050935,0.203879138,0.240425598,0.422554549,0.249906562,0.204657316,0.204385059,0.259271975,0.266892426,0.210863984,0.271834332,0.254475072,0.23786891,0.22764451,0.210381821,0.199340146
45197.02,A0A0G2K2Q2,Gcat,Glycine C-acetyltransferase,A0A0G2K2Q2_RAT,1.278306067,2.049494555,1.786531986,1.858413254,1.763533713,1.725872525,1.766508198,1.307539199,1.516782868,1.334944953,1.521168065,1.7461318,1.480405848,1.416969536,1.422751087,1.366525805,1.785918937,1.378052678,1.920778725,1.7461514,1.929190189,1.710532885,1.781559264,1.770171185,1.685219573,1.519267591,1.685897801,1.69660178,1.411675056,1.2193695,1.498461041,1.594697299,1.508204279,1.817711519,1.830425334
32797.31,A0A0G2K309,Slc25a15,Mitochondrial ornithine transporter 1,ORNT1_RAT,2.426285791,4.142389481,4.680165766,4.063937384,4.404485961,3.807567319,4.62436144,3.818330629,4.17805943,3.14653362,3.911418661,4.02454889,3.29473744,4.35728796,3.816922693,3.649613462,4.692389762,3.557501897,4.428240875,4.17071476,3.78620307,2.569469521,3.874210744,4.150323397,3.502839225,4.447967795,4.465472159,4.407285406,4.153132431,3.838413722,3.887891514,3.309580709,4.270019084,4.457283477,3.804504057
34659.21,A0A0G2K350,Napg,NSF attachment protein gamma,A0A0G2K350_RAT,2.074681132,1.44007738,1.532741146,1.571360939,1.559919798,1.520052093,2.406853644,2.519019319,1.738892372,1.614131474,1.78030668,1.609612812,1.808924823,1.894587922,2.110317498,1.965441604,1.653918637,1.71844818,1.84545815,1.659810907,1.609950205,1.388713605,1.646040155,1.680105133,1.805602044,1.773157805,2.386885181,2.061952496,1.507234129,1.777724267,1.813271425,1.714310557,1.688937095,1.731980956,1.632816089
23076.14,A0A0G2K3I9,Dusp3,Dual-specificity phosphatase 3,A0A0G2K3I9_RAT,2.09012329,2.739634844,2.358901072,2.596106515,2.214378544,2.196070665,2.336458934,2.654884647,2.051779109,2.560028017,2.184142843,2.36301444,2.575033945,2.244294221,2.778730867,2.546523962,2.356474374,2.585288145,2.551819586,2.179775404,2.185664169,2.214589837,2.719505422,2.497623085,2.798739581,2.383185508,2.137956552,2.363331266,2.422717367,2.340023659,2.57818066,2.087212251,2.378644557,2.645799934,2.675789212
46175.54,A0A0G2K3L8,Wdfy1,WD repeat and FYVE domain-containing 1,A0A0G2K3L8_RAT,0.4775613,0.840926505,0.799415574,0.853983523,0.862508491,0.995220609,0.865749015,0.752407873,0.806498136,0.736388262,0.778477321,0.846187459,0.854482237,0.835278362,0.764521585,0.900320998,0.826167119,0.733733372,0.971196075,0.84097939,0.862007992,0.455934201,0.933364473,0.767551254,0.877342908,0.948528613,0.657797017,0.942719686,0.783399146,0.752546278,0.842946686,0.747114056,0.848699327,0.852160064,1.033881272
53760.33,A0A0G2K3W1,Vwa8,von Willebrand factor A domain-containing 8,A0A0G2K3W1_RAT,1.164356417,1.670303619,1.39824553,1.906388107,1.893400089,1.533550827,1.787301156,1.744054152,1.792480888,1.530244691,1.754352422,1.42921819,1.321172574,1.407113287,1.440818247,1.585876637,1.575555506,1.776171627,1.6044605,1.922792565,1.461476459,1.694142497,2.041912165,1.619384119,1.537967914,1.724498701,1.643553302,1.559650075,1.210245016,1.151564332,1.369431577,1.356265393,1.299874262,1.768369985,1.578467048
56940.765,A0A0G2K3Z5;A0FKI7,LOC100910957;Acbd5,Acyl-CoA-binding domain-containing protein 5,A0A0G2K3Z5_RAT;ACBD5_RAT,1.153921467,1.372945699,1.520230154,1.54611826,1.539360452,1.30339537,1.313035929,2.547384645,1.090827517,1.486277962,1.526505794,1.220696345,1.52819893,1.441334282,0.88111595,1.155870421,1.644331417,1.51304942,1.434501187,1.58738267,1.215115742,1.544160529,2.784963283,1.794919826,1.446907015,1.555610166,2.367977531,1.692392661,1.656296888,2.692814633,1.437677172,1.218648761,1.384017946,2.689416912,2.726008694
63375.69,A0A0G2K402,Myef2,Myelin expression factor 2,A0A0G2K402_RAT,0.356800326,0.18190171,0.286939682,0.325609039,0.218142148,0.271165342,0.246471228,0.340669093,0,0.220366304,0,0.222342948,0.250049513,0.341503335,0.323041115,0.281751135,0.278234763,0.335147432,0.340674358,0.244306899,0,0.172935156,0.343164271,0.307735513,0.24134916,0,0.240158514,0.357720868,0.304892895,0.444469285,0.297583744,0.285236966,0.3149659,0.259840841,0.331310869
33757.73,A0A0G2K459,Mtch2,Mitochondrial carrier 2,A0A0G2K459_RAT,7.686998059,10.16956398,11.03161749,9.797248521,9.996074202,10.71180964,10.04033239,9.309047353,8.031502534,7.461586911,8.681536355,9.435435886,8.688636287,9.623172211,9.09945222,8.406836757,10.25710093,8.922300363,8.675337742,9.044486741,8.564385236,18.20361126,8.291031565,10.02203454,8.525216165,9.814611609,7.979491238,9.112686438,9.608180344,8.410524437,8.118437296,9.831681556,9.353580462,9.824594925,8.587485042
